airport_id,name,city,country,latitude,longitude,geolocation
8077,MOHED,MOHED,SWEDEN,61.291944,16.849722,AAAAAAEBAAAAuCHGa16lTkAUsYhhh9kwQA==
8078,MOHELI,MOHELI,COMOROS,-12.295,43.761944,AAAAAAEBAAAA16NwPQqXKMAUsYhhh+FFQA==
8079,MOHOLM AB,MOHOLM,SWEDEN,58.5975,14.110833,AAAAAAEBAAAAFK5H4XpMTUCYolwavzgsQA==
8080,MOI,MOMBASA,KENYA,-4.026389,39.599167,AAAAAAEBAAAAhuXPtwUbEMDV6xaBscxDQA==
8081,MOISES BENZAQUEN RENGIFO,YURIMAGUAS,PERU,-5.893611,-76.118056,AAAAAAEBAAAAKGIRww6TF8AuxsA6jgdTwA==
8082,MOISSAC,CASTELSARRASIN,FRANCE,44.086944,1.128333,AAAAAAEBAAAArkoi+yALRkAK9l/npg3yPw==
8083,MOISSELLES,ENGHIEN,FRANCE,49.046389,2.353056,AAAAAAEBAAAAc/IiE/CFSECrQC0GD9MCQA==
8084,MOJAVE,MOJAVE,UNITED STATES,35.059444,-118.151944,AAAAAAEBAAAAwvhp3JuHQUCztFNzuYldwA==
8085,MOKARIA-YAMOLEKA,MOKARIA-YAMOLEKA,CONGO,2.116667,23.283333,AAAAAAEBAAAA8S2sG+/uAECo4PCCiEg3QA==
8086,MOKHOTLONG,MOKHOTLONG,LESOTHO,-29.280556,29.072222,AAAAAAEBAAAAU7KchNJHPcA9DRgkfRI9QA==
8088,MOKPO,MOKPO,KOREA,34.758889,126.381111,AAAAAAEBAAAApyVWRiNhQUBWSWQfZJhfQA==
8089,MOKRAYA,ZAPORIZHZHIA,UKRAINE,47.867222,35.316389,AAAAAAEBAAAAlC9oIQHvR0A26Etvf6hBQA==
8090,MOKUTI LODGE,MOKUTI LODGE,NAMIBIA,-18.814444,17.051944,AAAAAAEBAAAAZmzoZn/QMsAyObUzTA0xQA==
8091,MOLLENDO,MOLLENDO,PERU,-17.040833,-71.980556,AAAAAAEBAAAA+pgPCHQKMcBi+fNtwf5RwA==
8092,MOLOKAI,KAUNAKAKAI,UNITED STATES,21.152778,-157.096389,AAAAAAEBAAAAXYyBdRwnNUA2VmKeFaNjwA==
8094,MOLSON LAKE,MOLSON LAKE,CANADA,54.258056,-97.011111,AAAAAAEBAAAAr0Sg+gchS0AOaOkKtkBYwA==
8095,MOMA,MOMA,CONGO,-7.233333,22.6,AAAAAAEBAAAAbk+Q2O7uHMCamZmZmZk2QA==
8096,MOMBACA,MOMBACA,BRAZIL,-5.744167,-39.621389,AAAAAAEBAAAAuwz/6Qb6FsANjLysic9DwA==
8099,MOMBO,MOMBO,TANZANIA,-4.916667,38.233333,AAAAAAEBAAAALEoJwaqqE8DuCRLb3R1DQA==
8100,MOMBONGO,MOMBONGO,CONGO,1.65,23.15,AAAAAAEBAAAAZmZmZmZm+j9mZmZmZiY3QA==
8101,MOMEIK,MOMEIK,MYANMAR,23.091944,96.653056,AAAAAAEBAAAAPRBZpIkXN0A5nWSryylYQA==
8102,MOMOTE,MOMOTE,PAPUA NEW GUINEA,-2.061667,147.424167,AAAAAAEBAAAAgPChREt+AMBcIazGkm1iQA==
8103,MONA AB,MONA,UNITED KINGDOM,53.258889,-4.373056,AAAAAAEBAAAApyVWRiOhSkBqTl5kAn4RwA==
8104,MONBETSU,MONBETSU,JAPAN,44.304167,143.404167,AAAAAAEBAAAA38K68e4mRkDr46Hv7uxhQA==
8105,MONCHENGLADBACH,MONCHENGLADBACH,GERMANY,51.230278,6.504444,AAAAAAEBAAAAgH7fv3mdSUBZp8r3jAQaQA==
8106,MONCLOVA INTL,MONCLOVA,MEXICO,26.954444,-101.470278,AAAAAAEBAAAACd0lcVb0OkDPgeUIGV5ZwA==
8107,MONDELL,NEWCASTLE,UNITED STATES,43.885556,-104.318056,AAAAAAEBAAAAZ2Ml5lnxRUD7ko0HWxRawA==
8108,MONDESIR,ETAMPES,FRANCE,48.381944,2.075278,AAAAAAEBAAAAo3N+iuMwSEDG3SBaK5oAQA==
8109,MONDULKIRI,MONDULKIRI,CAMBODIA,12.460556,107.190833,AAAAAAEBAAAAAvT7/s3rKEDYf52bNsxaQA==
8111,MONFORTINHO,MONFORTINHO,PORTUGAL,39.971667,-6.905556,AAAAAAEBAAAAHM2RlV/8Q0BLyXISSp8bwA==
8112,MONG TONG,MONG TONG,MYANMAR,20.283333,98.916667,AAAAAAEBAAAAqODwgohINECjlBCsqrpYQA==
8113,MONG-HSAT,MONG-HSAT,MYANMAR,20.533333,99.266667,AAAAAAEBAAAAqODwgoiINEAJ+3YSEdFYQA==
8114,MONGO,MONGO,CHAD,12.166667,18.683333,AAAAAAEBAAAAFqWEYFVVKEAPR1fp7q4yQA==
8115,MONGOWAKENDA,MONGOWAKENDA,CONGO,-6.9,16.95,AAAAAAEBAAAAmpmZmZmZG8AzMzMzM/MwQA==
8116,MONGU,MONGU,ZAMBIA,-15.225,23.152778,AAAAAAEBAAAAMzMzMzNzLsBdjIF1HCc3QA==
8117,MONKEY BAY,MONKEY BAY,MALAWI,-14.1,34.916667,AAAAAAEBAAAAMzMzMzMzLMBFKSFYVXVBQA==
8118,MONKOTO,MONKOTO,CONGO,-1.6,20.65,AAAAAAEBAAAAmpmZmZmZ+b9mZmZmZqY0QA==
8120,MONO,MONO,SOLOMON IS,-7.415278,155.566667,AAAAAAEBAAAAP/7Soj6pHcAeF9UiInJjQA==
8126,MONROE CO,BLOOMINGTON,UNITED STATES,39.146111,-86.616667,AAAAAAEBAAAA/Urnw7OSQ0BwYd14d6dVwA==
8127,MONROE CO,MADISONVILLE,UNITED STATES,35.545278,-84.380278,AAAAAAEBAAAAOZ1kq8vFQUDaWIl5VhhVwA==
8128,MONROE CO,MONROEVILLE,UNITED STATES,31.458056,-87.351111,AAAAAAEBAAAAkLxzKEN1P0AEkUWaeNZVwA==
8129,MONROE MUN,MONROE,UNITED STATES,42.615,-89.590833,AAAAAAEBAAAAH4XrUbhORUByGTc10GVWwA==
8130,MONROE REGL,MONROE,UNITED STATES,32.510833,-92.037778,AAAAAAEBAAAA2VvK+WJBQECIoGr0agJXwA==
8131,MONROE,MONROE,UNITED STATES,35.018889,-80.620278,AAAAAAEBAAAAiKBq9GqCQUBpG3+isidUwA==
8133,MONT BLANC,SALLANCHES,FRANCE,45.953889,6.639167,AAAAAAEBAAAAz4HlCBn6RkDPukbLgY4aQA==
8134,MONT ROYAL,TRABEN-TRARBACH,GERMANY,49.964167,7.114444,AAAAAAEBAAAA9HAC02n7SEDJ5NTOMHUcQA==
8135,MONTAGUE,SMITHS FALLS,CANADA,44.945833,-75.940556,AAAAAAEBAAAAIT1FDhF5RkCfA8sRMvxSwA==
8137,MONTALVANIA,MONTALVANIA,BRAZIL,-14.398611,-44.369167,AAAAAAEBAAAA16axvRbMLMCX4T/dQC9GwA==
8138,MONTAUBAN,MONTAUBAN,FRANCE,44.0275,1.378333,AAAAAAEBAAAA7FG4HoUDRkAK9l/npg32Pw==
8139,MONTAUK,MONTAUK,UNITED STATES,41.076944,-71.920278,AAAAAAEBAAAAzM8NTdmJRECcTrLV5fpRwA==
8140,MONTAYRAL,FUMEL,FRANCE,44.463611,1.007778,AAAAAAEBAAAAbojxmlc7RkB4DfrS2x/wPw==
8141,MONTBEUGNY,MOULINS,FRANCE,46.534444,3.421667,AAAAAAEBAAAAj8U2qWhER0Bha7bykl8LQA==
8142,MONT-DE-MARSAN AB,MONT-DE-MARSAN,FRANCE,43.911389,-0.51,AAAAAAEBAAAAkncOZaj0RUBSuB6F61Hgvw==
8143,MONTDIDIER,MONTDIDIER,FRANCE,49.673056,2.569167,AAAAAAEBAAAANDDysibWSEAQs5dtp40EQA==
8144,MONTDRAGON,GRAULHET,FRANCE,43.77,2.008889,AAAAAAEBAAAAw/UoXI/iRUBoWmJlNBIAQA==
8145,MONTE ALEGRE,MONTE ALEGRE,BRAZIL,-1.996667,-54.071389,AAAAAAEBAAAA9gmgGFny/7+nJVZGIwlLwA==
8147,MONTE CARMELO,MONTE CARMELO,BRAZIL,-18.717222,-47.483056,AAAAAAEBAAAAwvhp3Ju3MsB7EW3H1L1HwA==
8148,MONTE CASEROS,MONTE CASEROS,ARGENTINA,-30.27,-57.64,AAAAAAEBAAAAhetRuB5FPsBSuB6F69FMwA==
8149,MONTE CRISTI,MONTE CRISTI,DOMINICAN REPUBLIC,19.883333,-71.633333,AAAAAAEBAAAAQnqKHCLiM0CQniKHiOhRwA==
8150,MONTE DOURADO,ALMEIRIM,BRAZIL,-0.889722,-52.602222,AAAAAAEBAAAAyQORRZp47L9Cd0mcFU1KwA==
8151,MONTE REAL AB,MONTE REAL,PORTUGAL,39.828333,-8.8875,AAAAAAEBAAAASpnU0AbqQ0BmZmZmZsYhwA==
8152,MONTE SANTO DE MINAS,MONTE SANTO DE MINAS,BRAZIL,-21.175833,-46.958889,AAAAAAEBAAAAvY44ZAMtNcBAv+/fvHpHwA==
8153,MONTE SANTO,MONTE SANTO,BRAZIL,-10.478333,-39.2875,AAAAAAEBAAAA9DEfEOj0JMDNzMzMzKRDwA==
8154,MONTE VISTA MUN,MONTE VISTA,UNITED STATES,37.528611,-106.046111,AAAAAAEBAAAAJqd2hqnDQkAYP41784JawA==
8155,MONTEAGUDO,MONTEAGUDO,BOLIVIA,-19.818333,-63.961389,AAAAAAEBAAAA0TyARX7RM8D43XTLDvtPwA==
8156,MONTELIBANO,MONTELIBANO,COLOMBIA,7.974167,-75.418889,AAAAAAEBAAAApl63CIzlH0Dd6c4Tz9pSwA==
8159,MONTENEGRO,MONTENEGRO,BRAZIL,-29.719444,-51.489444,AAAAAAEBAAAArU1jey24PcCZnNoZpr5JwA==
8160,MONTEREY PENINSULA,MONTEREY,UNITED STATES,36.586944,-121.843056,AAAAAAEBAAAArkoi+yBLQkCVLCeh9HVewA==
8161,MONTES CLAROS,MONTES CLAROS,BRAZIL,-16.705,-43.820833,AAAAAAEBAAAAFK5H4Xq0MMAhPUUOEelFwA==
8163,MONTEVIDEO-CHIPPEWA CO,MONTEVIDEO,UNITED STATES,44.969167,-95.710278,AAAAAAEBAAAAZK4Mqg18RkBfRNsxde1XwA==
8165,MONTGEY,REVEL,FRANCE,43.481389,1.98,AAAAAAEBAAAAu9OdJ569RUCuR+F6FK7/Pw==
8167,MONTGOMERY CO,CONROE,UNITED STATES,30.351944,-95.414444,AAAAAAEBAAAA/wWCABlaPkCAgSBAhtpXwA==
8168,MONTGOMERY CO,GAITHERSBURG,UNITED STATES,39.168333,-77.166111,AAAAAAEBAAAANeuM74uVQ0BgIAiQoUpTwA==
8169,MONTGOMERY REGL,MONTGOMERY,UNITED STATES,32.300556,-86.393889,AAAAAAEBAAAA7E53nngmQEBEUDV6NZlVwA==
8171,MONTGOMERY,SAN DIEGO,UNITED STATES,32.815833,-117.139444,AAAAAAEBAAAAsP86N21oQEDm54am7EhdwA==
8173,MONTICELLO MUN/ ELLIS,MONTICELLO,UNITED STATES,33.638611,-91.751111,AAAAAAEBAAAA1O5XAb7RQECdKt8zEvBWwA==
8174,MONTICELLO REGL,MONTICELLO,UNITED STATES,42.220278,-91.163333,AAAAAAEBAAAAnwPLETIcRUDiVkEMdMpWwA==
8177,MONTICHIARI,MONTICHIARI,ITALY,45.429167,10.330556,AAAAAAEBAAAA38K68e62RkA//tKiPqkkQA==
8178,MONTIJO AB,MONTIJO,PORTUGAL,38.705,-9.0375,AAAAAAEBAAAACtejcD1aQ0AzMzMzMxMiwA==
8179,MONT-JOLI,MONT-JOLI,CANADA,48.608611,-68.208056,AAAAAAEBAAAAMX4a9+ZNSEAk7xzKUA1RwA==
8180,MONT-LAURIER,MONT-LAURIER,CANADA,46.564444,-75.577778,AAAAAAEBAAAAMzZ0sz9IR0BKlpNQ+uRSwA==
8181,MONTLUCON-GUERET,MONTLUCON-GUERET,FRANCE,46.226111,2.362778,AAAAAAEBAAAACCKLNPEcR0CTqu0m+OYCQA==
8182,MONTMAGNY,MONTMAGNY,CANADA,47.0,-70.5,AAAAAAEBAAAAAAAAAACAR0AAAAAAAKBRwA==
8183,MONTOIR,ST NAZAIRE,FRANCE,47.310556,-2.156667,AAAAAAEBAAAAzcmLTMCnR0BD5sqg2kABwA==
8184,MONTPELLIER/ MEDITERRANEE,MONTPELLIER/ MEDITERRANEE,FRANCE,43.583333,3.961389,AAAAAAEBAAAAu9bep6rKRUCH30237LAPQA==
8185,MONTREAL INTL (DORVAL),MONTREAL,CANADA,45.468056,-73.741389,AAAAAAEBAAAAKVlOQum7RkBOJ9nqcm9SwA==
8186,MONTREAL INTL (MIRABEL),MONTREAL,CANADA,45.679722,-74.038611,AAAAAAEBAAAAlC9oIQHXRkAEkUWaeIJSwA==
8187,MONTREAL/ ST-HUBERT,ST-HUBERT,CANADA,45.5175,-73.416944,AAAAAAEBAAAACtejcD3CRkDcEOM1r1pSwA==
8188,MONTREJEAU,ST GAUDENS,FRANCE,43.108611,0.620278,AAAAAAEBAAAAMX4a9+aNRUCJtI0/UdnjPw==
8189,MONTROSE REGL,MONTROSE,UNITED STATES,38.508889,-107.893889,AAAAAAEBAAAApyVWRiNBQ0BEUDV6NflawA==
8190,MONTS D'ERAINES,FALAISE,FRANCE,48.927222,-0.144722,AAAAAAEBAAAA3BDjNa92SEDHf4EgQIbCvw==
8191,MONTSALEON,SERRES-LA-BATIE,FRANCE,44.458333,5.728333,AAAAAAEBAAAAu9bep6o6RkDpYz4g0OkWQA==
8193,MONYWAR,MONYWAR,MYANMAR,22.233333,95.116667,AAAAAAEBAAAA2xMktrs7NkBwYd14d8dXQA==
8194,MONZE,MONZE,ZAMBIA,-16.283333,27.516667,AAAAAAEBAAAAqODwgohIMMAl7NtJRIQ7QA==
8195,MOODY AFB,VALDOSTA,UNITED STATES,30.967778,-83.193056,AAAAAAEBAAAAzcmLTMD3PkD7ko0HW8xUwA==
8196,MOOMBA,MOOMBA,AUSTRALIA,-28.1,140.198333,AAAAAAEBAAAAmpmZmZkZPMD2lnK+WIZhQA==
8197,MOONEY,BUTTE,UNITED STATES,45.954722,-112.4975,AAAAAAEBAAAAx2KbVDT6RkCkcD0K1x9cwA==
8199,MOORABBIN,MELBOURNE,AUSTRALIA,-37.975833,145.102222,AAAAAAEBAAAAxa2CGOj8QsDRXRJnRSNiQA==
8200,MOORE CO,DUMAS,UNITED STATES,35.858056,-102.013056,AAAAAAEBAAAAexFtx9TtQUAQQdXo1YBZwA==
8201,MOORE CO,PINEHURST/ SOUTHERN PINES,UNITED STATES,35.237222,-79.391111,AAAAAAEBAAAAJPJdSl2eQUDGhm72B9lTwA==
8203,MOORELAND MUN,MOORELAND,UNITED STATES,36.484722,-99.194167,AAAAAAEBAAAAa9PYXgs+QkCYvWw7bcxYwA==
8204,MOORE-MURRELL,MORRISTOWN,UNITED STATES,36.179444,-83.375556,AAAAAAEBAAAAUbtfBfgWQkBDdAgcCdhUwA==
8207,MOORHEAD MUN,MOORHEAD,UNITED STATES,46.839167,-96.663333,AAAAAAEBAAAA9HAC02lrR0DiVkEMdCpYwA==
8208,MOORHEAD,NORTH EAST,UNITED STATES,42.184167,-79.8975,AAAAAAEBAAAAUADFyJIXRUA9CtejcPlTwA==
8209,MOORI,SOCOTRA,YEMEN,12.633333,53.9,AAAAAAEBAAAAhPQUOUREKUAzMzMzM/NKQA==
8210,MOORSELE,MOORSELE,BELGIUM,50.852778,3.147222,AAAAAAEBAAAAyF9a1CdtSUCCA1q6gi0JQA==
8212,MOOSE JAW MUN,MOOSE JAW,CANADA,50.434167,-105.386667,AAAAAAEBAAAAUADFyJI3SUBR3PEmv1hawA==
8213,MOOSE JAW,MOOSE JAW,CANADA,50.330278,-105.559167,AAAAAAEBAAAATUusjEYqSUAogGJkyWNawA==
8214,MOOSE LAKE LODGE,MOOSE LAKE,CANADA,53.073333,-125.409167,AAAAAAEBAAAA2VvK+WKJSkCO5sjKL1pfwA==
8215,MOOSE LAKE/ CARLTON CO,MOOSE LAKE,UNITED STATES,46.418889,-92.804722,AAAAAAEBAAAAu9OdJ541R0DKF7SQgDNXwA==
8216,MOOSOMIN,MOOSOMIN,CANADA,50.166667,-101.633333,AAAAAAEBAAAARSkhWFUVSUCQniKHiGhZwA==
8217,MOOSONEE,MOOSONEE,CANADA,51.291111,-80.607778,AAAAAAEBAAAAwEAQIEOlSUCcTrLV5SZUwA==
8218,MOPAH,MERAUKE,INDONESIA,-8.521111,140.416944,AAAAAAEBAAAA9SudD88KIcBuiPGaV41hQA==
8219,MOQUEGUA,MOQUEGUA,PERU,-17.1775,-70.934722,AAAAAAEBAAAAPQrXo3AtMcCCNjl80rtRwA==
8220,MORA MUN,MORA,UNITED STATES,45.886111,-93.271667,AAAAAAEBAAAAHNDSFWzxRkDBGfz9YlFXwA==
8221,MORADA NOVA DE MINAS,MORADA NOVA DE MINAS,BRAZIL,-18.593889,-45.353056,AAAAAAEBAAAAQ3QIHAmYMsAL1GLwMK1GwA==
8222,MORADA NOVA,MORADA NOVA,BRAZIL,-5.083611,-38.383611,AAAAAAEBAAAA61c6H55VFMBksU0qGjFDwA==
8223,MORAFENOBE,MORAFENOBE,MADAGASCAR,-17.85,44.916667,AAAAAAEBAAAAmpmZmZnZMcBFKSFYVXVGQA==
8225,MORANBAH,MORANBAH,AUSTRALIA,-22.057778,148.0775,AAAAAAEBAAAApG38icoONsAUrkfheoJiQA==
8226,MORARGIL,MONTARGIL,PORTUGAL,38.995833,-8.140833,AAAAAAEBAAAAh6OrdHd/Q0AoZVJDG0ggwA==
8227,MORAVSKA TREBOVA,MORAVSKA TREBOVA,CZECH,49.798333,16.687778,AAAAAAEBAAAApiiXxi/mSECG6BA4ErAwQA==
8228,MORAWA,MORAWA,AUSTRALIA,-29.201389,116.021667,AAAAAAEBAAAALsbAOo4zPcDBGfz9YgFdQA==
8229,MORDEN,MORDEN,CANADA,49.210278,-98.059167,AAAAAAEBAAAAvoi2Y+qaSEAogGJkyYNYwA==
8230,MOREE,MOREE,AUSTRALIA,-29.498889,149.844722,AAAAAAEBAAAAilWDMLd/PcDGhm72B7tiQA==
8234,MORESTEL,MORESTEL,FRANCE,45.687778,5.453611,AAAAAAEBAAAAQ3QIHAnYRkBmbOhmf9AVQA==
8240,MORGANTON-LENOIR,MORGANTON,UNITED STATES,35.821389,-81.610833,AAAAAAEBAAAApyVWRiPpQUBTlEvjF2dUwA==
8241,MORGANTOWN MUN-HART,MORGANTOWN,UNITED STATES,39.642778,-79.916389,AAAAAAEBAAAATUusjEbSQ0CBWgwepvpTwA==
8247,MORNINGTON I.,MORNINGTON I,AUSTRALIA,-16.6625,139.178056,AAAAAAEBAAAAmpmZmZmpMMBpG3+ismVhQA==
8248,MORO,MORO,PAPUA NEW GUINEA,-6.363056,143.238333,AAAAAAEBAAAAYHe688RzGcDYEYdsoOdhQA==
8249,MOROGORO,MOROGORO,TANZANIA,-6.8,37.65,AAAAAAEBAAAAMzMzMzMzG8AzMzMzM9NCQA==
8250,MOROMBE,MOROMBE,MADAGASCAR,-21.75,43.366667,AAAAAAEBAAAAAAAAAADANcDfwrrx7q5FQA==
8251,MORON AB,SEVILLE,SPAIN,37.175,-5.615833,AAAAAAEBAAAAZmZmZmaWQkC2MAvtnHYWwA==
8252,MORON,MORON,ARGENTINA,-34.654167,-58.643889,AAAAAAEBAAAArI+HvrtTQcCIoGr0alJNwA==
8253,MORONDAVA,MORONDAVA,MADAGASCAR,-20.284722,44.317778,AAAAAAEBAAAAo3N+iuNINMCzsRLzrChGQA==
8254,MOROTO,MOROTO,UGANDA,2.516667,34.583333,AAAAAAEBAAAAJGHfTiIiBEC71t6nqkpBQA==
8255,MORRILTON MUN,MORRILTON,UNITED STATES,35.136111,-92.713611,AAAAAAEBAAAAHNDSFWyRQUA3xHjNqy1XwA==
8256,MORRINHOS,MORRINHOS,BRAZIL,-17.765833,-49.122778,AAAAAAEBAAAAlDKpoQ3EMcCKVYMwt49IwA==
8257,MORRIS MUN,MORRIS,UNITED STATES,45.566389,-95.9675,AAAAAAEBAAAANuhLb3/IRkBSuB6F6/1XwA==
8259,MORRISBURG,MORRISBURG,CANADA,44.95,-75.083333,AAAAAAEBAAAAmpmZmZl5RkBda+9TVcVSwA==
8260,MORRISTOWN MUN,MORRISTOWN,UNITED STATES,40.799444,-74.415,AAAAAAEBAAAA4X1VLlRmREDD9Shcj5pSwA==
8261,MORRISVILLE STOWE STATE,MORRISVILLE,UNITED STATES,44.534722,-72.613889,AAAAAAEBAAAA0jk/xXFERkDylxb1SSdSwA==
8262,MORRO DO CHAPEU,MORRO DO CHAPEU,BRAZIL,-11.534444,-41.179722,AAAAAAEBAAAAPBbbpKIRJ8CUL2ghAZdEwA==
8264,MORSE STATE,BENNINGTON,UNITED STATES,42.891389,-73.246389,AAAAAAEBAAAAz4HlCBlyRUAGRl7WxE9SwA==
8265,MORSO,MORSO,DENMARK,56.824444,8.786389,AAAAAAEBAAAAFLGIYYdpTEBI3jmUoZIhQA==
8266,MORTAGNE AU PERCHE,MORTAGNE AU PERCHE,FRANCE,48.540278,0.533889,AAAAAAEBAAAAyF9a1CdFSEBtNlZinhXhPw==
8267,MORUP,FALKENBERG,SWEDEN,56.971389,12.389167,AAAAAAEBAAAA2liJeVZ8TEBoXaPlQMcoQA==
8268,MORUYA,MORUYA,AUSTRALIA,-35.897778,150.144444,AAAAAAEBAAAAvoi2Y+ryQcBPAwZJn8RiQA==
8269,MOSBACH-LOHRBACH,MOSBACH-LOHRBACH,GERMANY,49.398889,9.123889,AAAAAAEBAAAA+N10yw6zSEAVqwZhbj8iQA==
8270,MOSENBERG,MOSENBERG,GERMANY,51.062778,9.421944,AAAAAAEBAAAAQ3QIHAmISUCifEELCdgiQA==
8271,MOSES KILANGIN,TIMIKA,INDONESIA,-4.531389,136.888333,AAAAAAEBAAAAC9EhcCQgEsCk3lM5bRxhQA==
8273,MOSHI,MOSHI,TANZANIA,-3.366667,37.316667,AAAAAAEBAAAA8S2sG+/uCsB5XFSLiKhCQA==
8274,MOSHOESHOE I INTL,MASERU,LESOTHO,-29.454444,27.555278,AAAAAAEBAAAACd0lcVZ0PcA0MPKyJo47QA==
8275,MOSNOV,OSTRAVA,CZECH,49.696111,18.110833,AAAAAAEBAAAAZLFNKhrZSEBMUS6NXxwyQA==
8276,MOSSENDJO,MOSSENDJO,CONGO,-2.95,12.7,AAAAAAEBAAAAmpmZmZmZB8BmZmZmZmYpQA==
8277,MOST,MOST,CZECH,50.525,13.683056,AAAAAAEBAAAAMzMzMzNDSUBUrBqEuV0rQA==
8279,MOSTAR,MOSTAR,BOSNIA AND HERZEGOVINA,43.282778,17.845833,AAAAAAEBAAAAnwPLETKkRUCo4PCCiNgxQA==
8280,MOSTARDAS,MOSTARDAS,BRAZIL,-31.104167,-50.912222,AAAAAAEBAAAAi1JCsKoaP8CKWMSww3RJwA==
8281,MOSTEIROS,MOSTEIROS,CAPE VERDE,15.045,-24.34,AAAAAAEBAAAA16NwPQoXLkDXo3A9Clc4wA==
8282,MOSTEPHA BEN BOULAID,BATNA,ALGERIA,35.759167,6.3225,AAAAAAEBAAAA6ZleYizhQUAK16NwPUoZQA==
8283,MOTIERS,MOTIERS,SWITZERLAND,46.916667,6.615,AAAAAAEBAAAARSkhWFV1R0D2KFyPwnUaQA==
8287,MOTU MUTE,BORA BORA I,FRENCH PACIFIC OVERSEAS TERR.,-16.443611,-151.7525,AAAAAAEBAAAAVyWRfZBxMMCuR+F6FPhiwA==
8288,MOTUEKA,MOTUEKA,NEW ZEALAND,-41.123333,172.988611,AAAAAAEBAAAAQMIwYMmPRMDoLomzop9lQA==
8289,MOUE,DES PINS IS.,NEW CALEDONIA,-22.588889,167.455833,AAAAAAEBAAAAYvnzbcGWNsABbhYvlu5kQA==
8290,MOUILA VILLE,MOUILA,GABON,-1.85,11.066667,AAAAAAEBAAAAmpmZmZmZ/b/jcVEtIiImQA==
8291,MOULAY ALI CHERIF,ERRACHIDIA,MOROCCO,31.95,-4.4,AAAAAAEBAAAAMzMzMzPzP0CamZmZmZkRwA==
8293,MOULTRIE MUN,MOULTRIE,UNITED STATES,31.085,-83.803333,AAAAAAEBAAAA9ihcj8IVP0ALs9DOafNUwA==
8294,MOUNDOU,MOUNDOU,CHAD,8.62,16.068333,AAAAAAEBAAAAPQrXo3A9IUDRPIBFfhEwQA==
8297,MOUNT COOK,MOUNT COOK,NEW ZEALAND,-43.765,170.133333,AAAAAAEBAAAAUrgehevhRcBIT5FDRERlQA==
8298,MOUNT FLETT,MOUNT FLETT,CANADA,60.666667,-123.6,AAAAAAEBAAAARSkhWFVVTkBmZmZmZuZewA==
8299,MOUNT GAMBIER,MOUNT GAMBIER,AUSTRALIA,-37.745556,140.785278,AAAAAAEBAAAAFasGYW7fQsCWCFT/IJlhQA==
8300,MOUNT HAGEN,MOUNT HAGEN,PAPUA NEW GUINEA,-5.828889,144.300556,AAAAAAEBAAAAfA4sR8hQF8C7050nngliQA==
8301,MOUNT MAGNET,MOUNT MAGNET,AUSTRALIA,-28.116111,117.841667,AAAAAAEBAAAAs7RTc7kdPMDWx0Pf3XVdQA==
8302,MOUNT PLEASANT,MOUNT PLEASANT,CANADA,46.597778,-64.005,AAAAAAEBAAAAVyJQ/YNMR0C4HoXrUQBQwA==
8303,MOUNT PLEASANT,MOUNT PLEASANT,FALKLAND IS,-51.826389,-58.447222,AAAAAAEBAAAAF2NgHcfpScCeBgySPjlNwA==
8304,MOUNT PLEASANT,MOUNT PLEASANT,UNITED STATES,33.095556,-94.959167,AAAAAAEBAAAA4nfTLTuMQEDBGfz9Yr1XwA==
8306,MOUNTAIN EMPIRE,MARION-WYTHEVILLE,UNITED STATES,36.894722,-81.35,AAAAAAEBAAAAgIEgQIZyQkBmZmZmZlZUwA==
8308,MOUNTAIN HOME AFB,MOUNTAIN HOME,UNITED STATES,43.043611,-115.8725,AAAAAAEBAAAAeF+VC5WFRUCkcD0K1/dcwA==
8312,MOUNTAIN POINT,MOUNTAIN POINT GUYANA,GUYANA,3.0,-59.633333,AAAAAAEBAAAAAAAAAAAACEAhPUUOEdFNwA==
8315,MOUNTAIN VIEW,MOUNTAIN VIEW,CANADA,44.069444,-77.338056,AAAAAAEBAAAAo3N+iuMIRkDcDaK1olVTwA==
8316,MOUNTAIN VIEW,MOUNTAIN VIEW,UNITED STATES,36.992778,-91.714444,AAAAAAEBAAAAGhh5WRN/QkCztFNzue1WwA==
8319,MOURA,MOURA,BRAZIL,-1.466944,-61.617222,AAAAAAEBAAAAyQORRZp497+UL2ghAc9OwA==
8320,MOURMELON ARMY,MOURMELON,FRANCE,49.111389,4.366944,AAAAAAEBAAAALBGo/kGOSECM2v0qwHcRQA==
8322,MOUYONDZI,MOUYONDZI,CONGO,-3.983333,13.916667,AAAAAAEBAAAA3J4gsd3dD8AWpYRgVdUrQA==
8323,MOYALE LOWER,MOYALE LOWER,KENYA,3.469167,39.101944,AAAAAAEBAAAAQ+bKoNrAC0AAA0GADI1DQA==
8324,MOYOBAMBA,MOYOBAMBA,PERU,-6.016667,-76.983333,AAAAAAEBAAAAkrBvJxERGMD3BInt7j5TwA==
8326,MOZARLANDIA,MOZARLANDIA,BRAZIL,-14.744722,-50.570556,AAAAAAEBAAAAMjm1M0x9LcCvRKD6B0lJwA==
8327,MPAKA,MPAKA,CONGO,4.116667,19.216667,AAAAAAEBAAAA+BbWjXd3EEBYHw99dzczQA==
8328,MPANDA,MPANDA,TANZANIA,-6.35,31.083333,AAAAAAEBAAAAZmZmZmZmGcB1rb1PVRU/QA==
8329,MPIKA,MPIKA,ZAMBIA,-11.866667,31.45,AAAAAAEBAAAAfAvrxru7J8AzMzMzM3M/QA==
