airport_id,name,city,country,latitude,longitude,geolocation
5371,IBIMIRIM,IBIMIRIM,BRAZIL,-8.500278,-37.666944,AAAAAAEBAAAAC9EhcCQAIcC4IcZrXtVCwA==
5372,IBITINGA,IBITINGA,BRAZIL,-21.747222,-48.855833,AAAAAAEBAAAACtrk8Em/NcA164zvi21IwA==
5373,IBIZA,IBIZA,SPAIN,38.872778,1.373056,AAAAAAEBAAAAilWDMLdvQ0CoOXmRCfj1Pw==
5374,IBN BATOUTA,TANGER,MOROCCO,35.731667,-5.921111,AAAAAAEBAAAA/kemQ6fdQUCE8dO4N68XwA==
5375,IBOTIRAMA,IBOTIRAMA,BRAZIL,-12.169722,-43.221667,AAAAAAEBAAAAzNJOzeVWKMAczZGVX5xFwA==
5376,ICABARU,ICABARU,VENEZUELA,4.333333,-61.733333,AAAAAAEBAAAA1LX2PlVVEUDuCRLb3d1OwA==
5377,ICONI,MORONI,COMOROS,-11.708333,43.245278,AAAAAAEBAAAA6lp7n6pqJ8DSNv5EZZ9FQA==
5378,IDA GROVE MUN,IDA GROVE,UNITED STATES,42.3325,-95.445,AAAAAAEBAAAAw/UoXI8qRUAUrkfhetxXwA==
5381,IDAHO FALLS REGL,IDAHO FALLS,UNITED STATES,43.513611,-112.070833,AAAAAAEBAAAA1O5XAb7BRUCQniKHiARcwA==
5382,IDIOFA,IDIOFA,CONGO,-5.0,19.6,AAAAAAEBAAAAAAAAAAAAFMCamZmZmZkzQA==
5383,IDRE,IDRE,SWEDEN,61.869722,12.689444,AAAAAAEBAAAATU7tDFPvTkDL2NDN/mApQA==
5384,IDUMBE,IDUMBE,CONGO,-3.916667,21.583333,AAAAAAEBAAAAV5QSglVVD8B1rb1PVZU1QA==
5385,IE SHIMA AUX AB,IE SHIMA I.,JAPAN,26.728333,127.761667,AAAAAAEBAAAA+pgPCHS6OkBR3PEmv/BfQA==
5386,IEJIMA,IEJIMA,JAPAN,26.7225,127.786944,AAAAAAEBAAAAKVyPwvW4OkAk8l1KXfJfQA==
5387,IFEROUANE,IFEROUANE,NIGER,19.066667,8.366667,AAAAAAEBAAAA8bioFhERM0B8C+vGu7sgQA==
5388,IFRANE,IFRANE,MOROCCO,33.5,-5.166667,AAAAAAEBAAAAAAAAAADAQEAsSgnBqqoUwA==
5389,IGARAPE-ACU,IGARAPE-ACU,BRAZIL,-1.127222,-47.599167,AAAAAAEBAAAAsU6V7xkJ8r/V6xaBscxHwA==
5391,IGLOOLIK,IGLOOLIK,CANADA,69.364722,-81.816111,AAAAAAEBAAAAbojxmldXUUD6uaEpO3RUwA==
5392,IGNACE MUN,IGNACE,CANADA,49.429722,-91.717778,AAAAAAEBAAAAlC9oIQG3SEBz8iIT8O1WwA==
5393,IGNACIO AGRAMONTE INTL,CAMAGUEY,CUBA,21.420278,-77.8475,AAAAAAEBAAAAcTrJVpdrNUAK16NwPXZTwA==
5394,IGNATYEVO,BLAGOVESCHENSK,RUSSIA,50.425,127.411667,AAAAAAEBAAAAZmZmZmY2SUDqdYvAWNpfQA==
5396,IGUATEMI,IGUATEMI,BRAZIL,-23.629167,-54.637222,AAAAAAEBAAAA8bioFhGhN8BXJZF9kFFLwA==
5397,IGUATU,IGUATU,BRAZIL,-6.347778,-39.298611,AAAAAAEBAAAAuhKB6h9kGcDpnJ/iOKZDwA==
5398,IHOSY,IHOSY,MADAGASCAR,-22.4,46.166667,AAAAAAEBAAAAZmZmZmZmNsBFKSFYVRVHQA==
5399,IISALMI,IISALMI,FINLAND,63.631944,27.122222,AAAAAAEBAAAAo3N+iuPQT0AK2uTwSR87QA==
5400,IJUI,IJUI,BRAZIL,-28.370556,-53.845278,AAAAAAEBAAAAKlYNwtxePMCfA8sRMuxKwA==
5401,IKARIA,IKARIA,GREECE,37.683611,26.347778,AAAAAAEBAAAAyhe0kIDXQkCvRKD6B1k6QA==
5403,IKELA,IKELA,CONGO,-1.2,23.283333,AAAAAAEBAAAAMzMzMzMz87+o4PCCiEg3QA==
5404,IKI,IKISHIMA,JAPAN,33.749167,129.785833,AAAAAAEBAAAACB9KtOTfQEDDYz+LJTlgQA==
5405,ILAM,ILAM,IRAN,33.586667,46.404444,AAAAAAEBAAAAO1J95xfLQEAeiCzSxDNHQA==
5406,ILE AUX COUDRES,ILE AUX COUDRES,CANADA,47.389444,-70.384444,AAAAAAEBAAAAzM8NTdmxR0AuyQG7mphRwA==
5407,ILE DE RE,LA ROCHELLE,FRANCE,46.179167,-1.195278,AAAAAAEBAAAA38K68e4WR0B4DfrS2x/zvw==
5408,ILE-A-LA-CROSSE,ILE-A-LA-CROSSE,CANADA,55.489722,-107.93,AAAAAAEBAAAA3BDjNa++S0DsUbgehftawA==
5409,ILE-AUX-GRUES,ILE-AUX-GRUES,CANADA,47.071111,-70.532778,AAAAAAEBAAAAZLFNKhqJR0DPgeUIGaJRwA==
5410,ILEBO,ILEBO,CONGO,-4.316667,20.6,AAAAAAEBAAAAxeOiWkREEcCamZmZmZk0QA==
5411,ILES-DE-LA-MADELEINE,ILES-DE-LA-MADELEINE,CANADA,47.424722,-61.778056,AAAAAAEBAAAAJPJdSl22R0BxOslWl+NOwA==
5412,ILFORD,ILFORD,CANADA,56.061389,-95.613889,AAAAAAEBAAAAxapBmNsHTEDylxb1SedXwA==
5413,ILHEUS,ILHEUS,BRAZIL,-14.815,-39.033333,AAAAAAEBAAAA4XoUrkehLcBUcHhBRIRDwA==
5414,ILIAMNA,ILIAMNA,UNITED STATES,59.753889,-154.910833,AAAAAAEBAAAANuhLb3/gTUDDYz+LJV1jwA==
5415,ILIGAN,ILIGAN CITY,PHILIPPINES,8.15,124.208333,AAAAAAEBAAAAzczMzMxMIEBda+9TVQ1fQA==
5416,ILLERTISSEN,ILLERTISSEN,GERMANY,48.235278,10.137778,AAAAAAEBAAAA8bvplh0eSEByN4jWikYkQA==
5417,ILLINOIS VALLEY REGL-DUNCAN,PERU,UNITED STATES,41.351944,-89.153056,AAAAAAEBAAAAAANBgAytREA5nWSry0lWwA==
5420,ILO,ILO,PERU,-17.695,-71.360556,AAAAAAEBAAAAUrgeheuxMcAaGHlZE9dRwA==
5421,ILOILO,ILOILO,PHILIPPINES,10.714722,122.543611,AAAAAAEBAAAAo3a/CvBtJUC8r8qFyqJeQA==
5422,ILOPANGO INTL,SAN SALVADOR,EL SALVADOR,13.696944,-89.116667,AAAAAAEBAAAAb0kO2NVkK0BwYd14d0dWwA==
5423,ILORIN,ILORIN,NIGERIA,8.439722,4.494722,AAAAAAEBAAAA1qnyPSPhIEBlcmpnmPoRQA==
5424,ILULISSAT,JAKOBSHAVN,GREENLAND,69.243333,-51.056944,AAAAAAEBAAAAaEKTxJJPUUAK2uTwSYdJwA==
5425,IMBAIMADAI,IMBAIMADAI,GUYANA,5.716667,-60.283333,AAAAAAEBAAAAX3089N3dFkBUcHhBRCROwA==
5426,IMBITUBA,IMBITUBA,BRAZIL,-28.276944,-48.696667,AAAAAAEBAAAAzNJOzeVGPMDpmV5iLFlIwA==
5427,IMELDA R MARCOS,MATI,PHILIPPINES,6.959444,126.212222,AAAAAAEBAAAAq1/pfHjWG0B4X5ULlY1fQA==
5428,IMESSE,IMESSE,CONGO,2.516667,18.283333,AAAAAAEBAAAAJGHfTiIiBECo4PCCiEgyQA==
5429,IMI,IMI,ETHIOPIA,6.466667,42.116667,AAAAAAEBAAAAX3089N3dGUDfwrrx7g5FQA==
5430,IMMOKALEE,IMMOKALEE,UNITED STATES,26.433056,-81.401111,AAAAAAEBAAAAKlYNwtxuOkA3xHjNq1lUwA==
5431,IMMOLA,IMMOLA,FINLAND,61.249722,28.903611,AAAAAAEBAAAAvYv34/afTkBNTu0MU+c8QA==
5432,IMO,OWERRI,NIGERIA,5.424167,7.210278,AAAAAAEBAAAAcyuE1ViyFUDtRbQdU9ccQA==
5433,IMPERATRIZ,IMPERATRIZ,BRAZIL,-5.530556,-47.458333,AAAAAAEBAAAAS8lyEkofFsC71t6nqrpHwA==
5434,IMPERIAL BEACH NOLF,IMPERIAL BEACH,UNITED STATES,32.566667,-117.1175,AAAAAAEBAAAAeVxUi4hIQEDsUbgehUddwA==
5435,IMPERIAL CO,IMPERIAL,UNITED STATES,32.834167,-115.578611,AAAAAAEBAAAAgzP4+8VqQEDGhm72B+VcwA==
5436,IMPERIAL MUN,IMPERIAL,UNITED STATES,40.510278,-101.62,AAAAAAEBAAAAJO8cylBBREBI4XoUrmdZwA==
5437,IMPERIAL,IMPERIAL,CANADA,51.35,-105.400556,AAAAAAEBAAAAzczMzMysSUDcDaK1ollawA==
5438,IMPFONDO,IMPFONDO,CONGO,1.583333,18.05,AAAAAAEBAAAAUtfa+1RV+T/NzMzMzAwyQA==
5439,IN AMENAS,ZARZAITINE,ALGERIA,28.051389,9.642778,AAAAAAEBAAAAyF9a1CcNPEA0LbEyGkkjQA==
5440,IN GUEZZAM,IN GUEZZAM,ALGERIA,19.566667,5.75,AAAAAAEBAAAA8bioFhGRM0AAAAAAAAAXQA==
5441,IN SALAH,IN SALAH,ALGERIA,27.251111,2.511389,AAAAAAEBAAAAdqp8z0hAO0DtRbQdUxcEQA==
5442,INAGUA,GREAT INAGUA I,BAHAMAS,20.983333,-73.666667,AAAAAAEBAAAA2xMktrv7NECjlBCsqmpSwA==
5444,INAPARI,INAPARI,PERU,-10.980556,-69.558889,AAAAAAEBAAAADMufbwv2JcAGRl7WxGNRwA==
5445,INCA MANCO CAPAC,JULIACA,PERU,-15.466944,-70.157778,AAAAAAEBAAAAeSCySBPvLsDPgeUIGYpRwA==
5446,INCHEON INTL,SEOUL/ INCHEON,KOREA,37.4625,126.439167,AAAAAAEBAAAAMzMzMzO7QkDgnudPG5xfQA==
5447,INCIRLIK AB,ADANA,TURKEY,37.002222,35.425833,AAAAAAEBAAAAdqp8z0iAQkBeRxyygbZBQA==
5449,INDEPENDENCE MUN,INDEPENDENCE,UNITED STATES,37.158333,-95.778333,AAAAAAEBAAAAVHB4QUSUQkByGTc10PFXwA==
5450,INDEPENDENCE MUN,INDEPENDENCE,UNITED STATES,42.453611,-91.9475,AAAAAAEBAAAAjQ3d7A86RUBxPQrXo/xWwA==
5455,INDIAN HEAD,INDIAN HEAD,CANADA,50.528056,-103.603611,AAAAAAEBAAAAcTrJVpdDSUBgIAiQoeZZwA==
5456,INDIAN SPRINGS AF AUX,INDIAN SPRINGS,UNITED STATES,36.586667,-115.6725,AAAAAAEBAAAAO1J95xdLQkDXo3A9CutcwA==
5457,INDIANA CO/ STEWART,INDIANA,UNITED STATES,40.632222,-79.105556,AAAAAAEBAAAA5ueGpuxQREBi+fNtwcZTwA==
5459,INDIANAPOLIS INTL,INDIANAPOLIS,UNITED STATES,39.717222,-86.294444,AAAAAAEBAAAAYfw07s3bQ0A4oKUr2JJVwA==
5460,INDIANAPOLIS METRO,INDIANAPOLIS,UNITED STATES,39.935278,-86.045,AAAAAAEBAAAAilWDMLf3Q0B7FK5H4YJVwA==
5461,INDIANAPOLIS TERRY,INDIANAPOLIS,UNITED STATES,40.030556,-86.251389,AAAAAAEBAAAAKVlOQukDREC/ZOPBFpBVwA==
5462,INDIANOLA MUN,INDIANOLA,UNITED STATES,33.485833,-90.678889,AAAAAAEBAAAApiiXxi++QEBOJ9nqcqtWwA==
5464,INDIRA GANDHI INTL,DELHI,INDIA,28.568611,77.113333,AAAAAAEBAAAAVyWRfZCRPECvIw7ZQEdTQA==
5466,ING AERON AMBROSIO LV TARAVELL,CORDOBA,ARGENTINA,-31.31,-64.207778,AAAAAAEBAAAAj8L1KFxPP8ADtRg8TA1QwA==
5467,ING F. ESPINOZA GUTIERREZ INTL,QUERETARO,MEXICO,20.622778,-100.369444,AAAAAAEBAAAAFasGYW6fNEAFbXL4pBdZwA==
5469,INGA,INGA,CONGO,-5.516667,13.583333,AAAAAAEBAAAAkrBvJxERFsDqWnufqiorQA==
5471,INGALLS,HOT SPRINGS,UNITED STATES,37.951389,-79.833889,AAAAAAEBAAAAF2NgHcf5QkCg3/dvXvVTwA==
5472,INGENDE,INGENDE,CONGO,0.25,18.933333,AAAAAAEBAAAAAAAAAAAA0D8PR1fp7u4yQA==
5474,INGENIKA,INGENIKA,CANADA,56.790556,-124.896667,AAAAAAEBAAAAC9Ri8DBlTEDBGfz9YjlfwA==
5476,INGERSOLL,CANTON,UNITED STATES,40.569167,-90.074722,AAAAAAEBAAAAMXvZdtpIRECrksg+yIRWwA==
5477,INHACA,INHACA,MOZAMBIQUE,-26.0,32.933333,AAAAAAEBAAAAAAAAAAAAOsCHo6t0d3dAQA==
5478,INHAMBANE,INHAMBANE,MOZAMBIQUE,-23.866667,35.416667,AAAAAAEBAAAAvoV1493dN8BFKSFYVbVBQA==
5479,INISHEER,INISHEER,IRELAND,53.058611,-9.506111,AAAAAAEBAAAAyhe0kICHSkCuSiL7IAMjwA==
5480,INISHMAAN,INISHMAAN,IRELAND,53.091944,-9.57,AAAAAAEBAAAAHogs0sSLSkCkcD0K1yMjwA==
5481,INISHMORE,INISHMORE,IRELAND,53.106944,-9.653889,AAAAAAEBAAAAcEBLV7CNSkCkbfyJyk4jwA==
5482,INJINOO,BAMAGA,AUSTRALIA,-10.95,142.46,AAAAAAEBAAAAZmZmZmbmJcAfhetRuM5hQA==
5483,INKISI,INKISI,CONGO,-5.166667,15.0,AAAAAAEBAAAALEoJwaqqFMAAAAAAAAAuQA==
5484,INNISFAIL,INNISFAIL,CANADA,52.078611,-114.0275,AAAAAAEBAAAAjQ3d7A8KSkD2KFyPwoFcwA==
5485,INNISFAIL,INNISFAIL,AUSTRALIA,-17.561667,146.01,AAAAAAEBAAAAED6UaMmPMcC4HoXrUUBiQA==
5486,INNSBRUCK,INNSBRUCK,AUSTRIA,47.260278,11.343889,AAAAAAEBAAAAJO8cylChR0CG6BA4ErAmQA==
5487,INONGO,INONGO,CONGO,-1.95,18.283333,AAAAAAEBAAAAMzMzMzMz/7+o4PCCiEgyQA==
5488,INOWROCLAW,INOWROCLAW,POLAND,52.806389,18.285833,AAAAAAEBAAAAVW03wTdnSkAZHvtZLEkyQA==
5491,INTUTO,"INTUTO, PERU",PERU,-3.583333,-74.75,AAAAAAEBAAAAqWvtfaqqDMAAAAAAALBSwA==
5492,INUKJUAK,INUKJUAK,CANADA,58.471667,-78.077222,AAAAAAEBAAAAHM2RlV88TUAIIos08YRTwA==
5493,INVERCARGILL,INVERCARGILL,NEW ZEALAND,-46.415,168.32,AAAAAAEBAAAAhetRuB41R8AK16NwPQplQA==
5494,INVERELL,INVERELL,AUSTRALIA,-29.878056,151.143333,AAAAAAEBAAAAfA4sR8jgPcABbhYvluRiQA==
5495,INVERMERE,INVERMERE,CANADA,50.516667,-116.001111,AAAAAAEBAAAAEvbtJCJCSUCdKt8zEgBdwA==
5497,INVERNESS,INVERNESS,UNITED KINGDOM,57.54,-4.05,AAAAAAEBAAAAhetRuB7FTEAzMzMzMzMQwA==
5498,INYOKERN,INYOKERN,UNITED STATES,35.658889,-117.829722,AAAAAAEBAAAA2liJeVbUQUBksU0qGnVdwA==
5499,INYONGA,INYONGA,TANZANIA,-6.716667,32.1,AAAAAAEBAAAAX3089N3dGsDNzMzMzAxAQA==
5500,IOANNINA,IOANNINA,GREECE,39.698333,20.8225,AAAAAAEBAAAA2VvK+WLZQ0DD9Shcj9I0QA==
5501,IOANNIS DASKALOGIANNIS,CHANIA,GREECE,35.532222,24.151667,AAAAAAEBAAAAGRu62R/EQUDn4QSm0yY4QA==
5502,IOANNIS KAPODISTRIAS,KERKIRA,GREECE,39.6075,19.911111,AAAAAAEBAAAA9ihcj8LNQ0CeBgySPukzQA==
5506,IOWA CITY MUN,IOWA CITY,UNITED STATES,41.639167,-91.546389,AAAAAAEBAAAAWtdoOdDRREA6eZEJ+OJWwA==
5507,IOWA CO,MINERAL POINT,UNITED STATES,42.886944,-90.236111,AAAAAAEBAAAAFLGIYYdxRUB0zk9xHI9WwA==
5508,IOWA FALLS MUN,IOWA FALLS,UNITED STATES,42.470833,-93.27,AAAAAAEBAAAAVHB4QUQ8RUDhehSuR1FXwA==
5509,IPAMERI,IPAMERI,BRAZIL,-17.687222,-48.161944,AAAAAAEBAAAAehfvx+2vMcBH5LuUuhRIwA==
5510,IPEKA,IPEKA,CONGO,-2.483333,18.25,AAAAAAEBAAAA3J4gsd3dA8AAAAAAAEAyQA==
5511,IPIRANGA,SANTO ANTONIO DO ICA,BRAZIL,-2.933611,-69.694722,AAAAAAEBAAAAonxBCwl4B8Dzc0NTdmxRwA==
5512,IPPOKRATIS,KOS,GREECE,36.795556,27.091667,AAAAAAEBAAAAexFtx9RlQkBYHw99dxc7QA==
5513,IQALUIT,IQALUIT,CANADA,63.756389,-68.555833,AAAAAAEBAAAA7gbRWtHgT0BoQpPEkiNRwA==
5515,IRAN SHAHR,IRAN SHAHR,IRAN,27.228889,60.721111,AAAAAAEBAAAABWoxeJg6O0CX5IBdTVxOQA==
5516,IRATI,IRATI,BRAZIL,-25.503889,-50.653889,AAAAAAEBAAAAbNCX3v6AOcBpG3+islNJwA==
5517,IRECE,IRECE,BRAZIL,-11.34,-41.852778,AAAAAAEBAAAArkfhehSuJsDIX1rUJ+1EwA==
5519,IRINGA,IRINGA,TANZANIA,-7.670556,35.750278,AAAAAAEBAAAA24toO6auHsBDdAgcCeBBQA==
5520,IRKUTSK,IRKUTSK,RUSSIA,52.266667,104.395,AAAAAAEBAAAAEvbtJCIiSkDhehSuRxlaQA==
5523,IROQUOIS FALLS,IROQUOIS FALLS,CANADA,48.741667,-80.793333,AAAAAAEBAAAA38K68e5eSECbdcb3xTJUwA==
5524,IRUMA AERO,IRUMA,JAPAN,35.841944,139.410556,AAAAAAEBAAAAHogs0sTrQUCnJVZGI21hQA==
5526,ISAFJORDUR,ISAFJORDUR,ICELAND,66.058056,-23.135278,AAAAAAEBAAAAilWDMLeDUEBI3jmUoSI3wA==
5528,ISCOZASIN,ISCOZASIN,PERU,-10.183333,-75.15,AAAAAAEBAAAAHY6u0t1dJMCamZmZmclSwA==
5529,ISHASHA,ISHASHA,CONGO,-0.75,29.633333,AAAAAAEBAAAAAAAAAAAA6L9CeoocIqI9QA==
5530,ISHIGAKI,ISHIGAKI I,JAPAN,24.344722,124.186944,AAAAAAEBAAAAMzZ0sz9YOEC9i/fj9gtfQA==
5531,ISHURDI,ISHURDI,BANGLADESH,24.1525,89.049444,AAAAAAEBAAAA16NwPQonOEDwvioXKkNWQA==
5532,ISIOLO,ISIOLO,KENYA,0.347222,37.600833,AAAAAAEBAAAA2eicn+I41j/FrYIY6MxCQA==
5533,ISIRO-MATARI,ISIRO-MATARI,CONGO,2.826667,27.588056,AAAAAAEBAAAAn3WNlgOdBkByN4jWipY7QA==
5534,ISIRO-VILLE,ISIRO-VILLE,CONGO,2.783333,27.633333,AAAAAAEBAAAAQgWHF0REBkBCeoocIqI7QA==
5535,ISKANDAR,PANGKALANBUN,INDONESIA,-2.704167,111.670278,AAAAAAEBAAAAJGHfTiKiBcCcTrLV5epbQA==
5536,ISKUT VILLAGE,EDDONTENAJON,CANADA,57.847222,-129.982778,AAAAAAEBAAAA0jk/xXHsTEBOJ9nqcj9gwA==
5539,ISLA DE COCHE,ISLA DE COCHE,VENEZUELA,10.8,-63.988333,AAAAAAEBAAAAmpmZmZmZJUBeRxyygf5PwA==
5541,ISLA MOCHA,ISLA MOCHA,CHILE,-38.390833,-73.869444,AAAAAAEBAAAASpnU0AYyQ8AFbXL4pHdSwA==
5542,ISLA MUJERES,ISLA MUJERES,MEXICO,21.245,-86.74,AAAAAAEBAAAAH4XrUbg+NUCPwvUoXK9VwA==
5544,ISLAND LAKE,ISLAND LAKE,CANADA,53.856667,-94.6525,AAAAAAEBAAAA/kemQ6ftSkD2KFyPwqlXwA==
5545,ISLAND,FT SIMPSON,CANADA,61.866667,-121.366111,AAAAAAEBAAAA38K68e7uTkAt7dRcbldewA==
5546,ISLAS DEL CISNE,ISLAS DEL CISNE I.,HONDURAS,17.4,-83.933333,AAAAAAEBAAAAZmZmZmZmMUDE0VW6u/tUwA==
5547,ISLAY,ISLAY,UNITED KINGDOM,55.681944,-6.256667,AAAAAAEBAAAACtrk8EnXS0CI2cu20wYZwA==
5548,ISLE OF MAN,ISLE OF MAN,UNITED KINGDOM,54.083333,-4.623889,AAAAAAEBAAAAu9bep6oKS0AqVg3C3H4SwA==
5550,ISOKA,ISOKA,ZAMBIA,-10.183333,32.666667,AAAAAAEBAAAAHY6u0t1dJMBFKSFYVVVAQA==
5551,ISONGO,ISONGO,CONGO,-1.4,18.4,AAAAAAEBAAAAZmZmZmZm9r9mZmZmZmYyQA==
5552,ISTRANA MIL,TREVISO,ITALY,45.688333,12.081667,AAAAAAEBAAAA+OC1SxvYRkAqU8xB0CkoQA==
5553,ISWAHYUDI,MADIUN,INDONESIA,-7.61,111.433333,AAAAAAEBAAAAcT0K16NwHsDE0VW6u9tbQA==
5554,ITABERABA,ITABERABA,BRAZIL,-12.500556,-40.267222,AAAAAAEBAAAAFqJD4EgAKcDHYptUNCJEwA==
5555,ITABUNA,ITABUNA,BRAZIL,-14.810278,-39.291944,AAAAAAEBAAAAKlYNwtyeLcC4IcZrXqVDwA==
5556,ITACOATIARA,ITACOATIARA,BRAZIL,-3.126389,-58.481667,AAAAAAEBAAAA2ZdsPNgCCcD+R6ZDpz1NwA==
5557,ITAIPU INTL,HERNANDARIAS,PARAGUAY,-25.407778,-54.619444,AAAAAAEBAAAAPgeWI2RoOcAK2uTwSU9LwA==
5558,ITAITUBA,ITAITUBA,BRAZIL,-4.242222,-56.000833,AAAAAAEBAAAAonxBCwn4EMD44LVLGwBMwA==
5559,ITAPERUNA,ITAPERUNA,BRAZIL,-21.219444,-41.875556,AAAAAAEBAAAArU1jey04NcCG6BA4EvBEwA==
5560,ITAPETINGA,ITAPETINGA,BRAZIL,-15.243889,-40.276111,AAAAAAEBAAAAUrXdBN98LsBuiPGaVyNEwA==
5561,ITAPEVA,ITAPEVA,BRAZIL,-23.942222,-48.883333,AAAAAAEBAAAAXJIDdjXxN8AhPUUOEXFIwA==
5562,ITAQUI,ITAQUI,BRAZIL,-29.173056,-56.536667,AAAAAAEBAAAAZ2DkZU0sPcDV6xaBsURMwA==
5563,ITHACA TOMPKINS REGL,ITHACA,UNITED STATES,42.491111,-76.458333,AAAAAAEBAAAAWdqpudw+RUBda+9TVR1TwA==
5564,ITO,ITO,CONGO,-3.333333,17.466667,AAAAAAEBAAAAqWvtfaqqCsBYHw99d3cxQA==
5565,ITUIUTABA,ITUIUTABA,BRAZIL,-19.001944,-49.487222,AAAAAAEBAAAAZmzoZn8AM8Ak8l1KXb5IwA==
5566,ITUNA,ITUNA,CANADA,51.146111,-103.426111,AAAAAAEBAAAA/Urnw7OSSUDRXRJnRdtZwA==
5567,ITUVERAVA,ITUVERAVA,BRAZIL,-20.375278,-47.768611,AAAAAAEBAAAAhugQOBJgNMBFLGLYYeJHwA==
5568,ITXASSOU,ITXASSOU,FRANCE,43.3375,-1.422222,AAAAAAEBAAAAMzMzMzOrRUBqbRrba8H2vw==
5570,IVALO,IVALO,FINLAND,68.610833,27.413889,AAAAAAEBAAAAU5RL4xcnUUCVLCeh9Gk7QA==
5571,IVANO-FRANKIVS'K,IVANO-FRANKIVS'K,UKRAINE,48.884167,24.686111,AAAAAAEBAAAA6ZleYixxSEAFbXL4pK84QA==
5572,IVATO,ANTANANARIVO,MADAGASCAR,-18.796389,47.476111,AAAAAAEBAAAA5+RFJuDLMsAIIos08bxHQA==
5574,IVUJIVIK,IVUJIVIK,CANADA,62.417222,-77.925278,AAAAAAEBAAAA+5XOh2c1T0BVbTfBN3tTwA==
5575,IWAKUNI MCAS,IWAKUNI,JAPAN,34.143889,132.235833,AAAAAAEBAAAAiKBq9GoSQUAqyqXxi4dgQA==
5576,IWAMI,IWAMI,JAPAN,34.676389,131.790278,AAAAAAEBAAAA5C8t6pNWQUDylxb1SXlgQA==
5577,IWOJIMA AERO,IWOJIMA,JAPAN,24.784167,141.3225,AAAAAAEBAAAAOZojK7/IOEC4HoXrUaphQA==
5578,IWONICZ,IWONICZ,POLAND,49.657778,21.8175,AAAAAAEBAAAAnwPLETLUSEDhehSuR9E1QA==
5580,IXTAPA-ZIHUATANEJO INTL,ZIHUATANEJO,MEXICO,17.602222,-101.46,AAAAAAEBAAAAhe6SOCuaMUA9CtejcF1ZwA==
5581,IXTEPEC,IXTEPEC,MEXICO,16.448333,-95.093333,AAAAAAEBAAAAs7eU88VyMEDOqPkq+cVXwA==
5582,IZKI AB,IZKI,OMAN,22.891667,57.758333,AAAAAAEBAAAAJezbSUTkNkAhPUUOEeFMQA==
5583,IZUMO,IZUMO,JAPAN,35.413611,132.89,AAAAAAEBAAAACCKLNPG0QUAUrkfhepxgQA==
5584,J M VELASCO IBARRA,MACARA,ECUADOR,-4.378056,-79.941111,AAAAAAEBAAAA7zmwHCGDEcD6uaEpO/xTwA==
5585,J.A. PENGEL INTL,ZANDERY,SURINAME,5.452778,-55.195,AAAAAAEBAAAApmQ5CaXPFUApXI/C9ZhLwA==
5586,J.F. MITCHELL,BEQUIA,ST VINCENT,12.986944,-61.264444,AAAAAAEBAAAAg/dVuVD5KUDMzw1N2aFOwA==
5587,J.M. NKOMO,BULAWAYO,ZIMBABWE,-20.018333,28.624722,AAAAAAEBAAAABHCzeLEENMB6F+/H7Z88QA==
5589,JABALPUR,JABALPUR,INDIA,23.182778,80.061944,AAAAAAEBAAAApG38icouN0C9i/fj9gNUQA==
5590,JABIRU,JABIRU,AUSTRALIA,-12.658333,132.893056,AAAAAAEBAAAAUcHhBRFRKcDkLy3qk5xgQA==
5592,JABOTICABAL,JABOTICABAL,BRAZIL,-21.23,-48.284722,AAAAAAEBAAAAexSuR+E6NcDSOT/FcSRIwA==
5593,JACAREACANGA,JACAREACANGA,BRAZIL,-6.235278,-57.775833,AAAAAAEBAAAAh99Nt+zwGMArFOl+TuNMwA==
5594,JACAREPAGUA,RIO DE JANEIRO,BRAZIL,-22.9875,-43.37,AAAAAAEBAAAAzczMzMz8NsCPwvUoXK9FwA==
5595,JACAREZINHO,JACAREZINHO,BRAZIL,-23.148056,-49.943611,AAAAAAEBAAAAAfp9/+YlN8Crksg+yPhIwA==
5596,JACIARA,JACIARA,BRAZIL,-15.971667,-54.968611,AAAAAAEBAAAAcjRHVn7xL8Dfxftx+3tLwA==
5605,JACKSON CO-REYNOLDS,JACKSON,UNITED STATES,42.259722,-84.459444,AAAAAAEBAAAAngYMkj4hRUD7lc6HZx1VwA==
5606,JACKSON HOLE,JACKSON,UNITED STATES,43.607222,-110.737778,AAAAAAEBAAAAs7RTc7nNRUBVbTfBN69bwA==
5607,JACKSON INTL,JACKSON,UNITED STATES,32.311111,-90.075833,AAAAAAEBAAAAgjY5fNInQEBJvady2oRWwA==
5609,JACKSON MUN,JACKSON,UNITED STATES,43.65,-94.986667,AAAAAAEBAAAAMzMzMzPTRUC3QliNJb9XwA==
5611,JACKSON,JACKSON,AUSTRALIA,-27.639167,142.408333,AAAAAAEBAAAAtK7RcqCjO8AVHF4QEc1hQA==
5612,JACKSONS,PORT MORESBY,PAPUA NEW GUINEA,-9.442222,147.218889,AAAAAAEBAAAAtyQH7GriIsCIDoEjAWdiQA==
5613,JACKSONVILLE INTL,JACKSONVILLE,UNITED STATES,30.494167,-81.687778,AAAAAAEBAAAAL8N/uoF+PkAhOgSOBGxUwA==
5614,JACKSONVILLE MUN,JACKSONVILLE,UNITED STATES,39.774722,-90.238333,AAAAAAEBAAAA8L4qFyrjQ0CvIw7ZQI9WwA==
